contig_10	bins.001
contig_100	bins.001
contig_101	bins.001
contig_102	bins.001
contig_103	bins.001
contig_104	bins.001
contig_106	bins.001
contig_108	bins.001
contig_11	bins.001
contig_110	bins.001
contig_112	bins.001
contig_14	bins.001
contig_17	bins.001
contig_2	bins.001
contig_20	bins.001
contig_23	bins.001
contig_24	bins.001
contig_27	bins.001
contig_28	bins.001
contig_3	bins.001
contig_31	bins.001
contig_38	bins.001
contig_39	bins.001
contig_4	bins.001
contig_40	bins.001
contig_41	bins.001
contig_42	bins.001
contig_43	bins.001
contig_44	bins.001
contig_45	bins.001
contig_47	bins.001
contig_48	bins.001
contig_49	bins.001
contig_50	bins.001
contig_51	bins.001
contig_52	bins.001
contig_53	bins.001
contig_55	bins.001
contig_56	bins.001
contig_57	bins.001
contig_58	bins.001
contig_59	bins.001
contig_60	bins.001
contig_61	bins.001
contig_62	bins.001
contig_63	bins.001
contig_64	bins.001
contig_65	bins.001
contig_66	bins.001
contig_67	bins.001
contig_68	bins.001
contig_69	bins.001
contig_71	bins.001
contig_74	bins.001
contig_77	bins.001
contig_78	bins.001
contig_79	bins.001
contig_80	bins.001
contig_81	bins.001
contig_83	bins.001
contig_85	bins.001
contig_86	bins.001
contig_88	bins.001
contig_89	bins.001
contig_93	bins.001
contig_94	bins.001
contig_95	bins.001
contig_97	bins.001
contig_98	bins.001
contig_1	bins.002
contig_105	bins.002
contig_107	bins.002
contig_109	bins.002
contig_111	bins.002
contig_12	bins.002
contig_16	bins.002
contig_18	bins.002
contig_19	bins.002
contig_21	bins.002
contig_22	bins.002
contig_25	bins.002
contig_26	bins.002
contig_30	bins.002
contig_34	bins.002
contig_35	bins.002
contig_36	bins.002
contig_37	bins.002
contig_46	bins.002
contig_5	bins.002
contig_70	bins.002
contig_73	bins.002
contig_75	bins.002
contig_76	bins.002
contig_8	bins.002
contig_82	bins.002
contig_84	bins.002
contig_9	bins.002
contig_90	bins.002
contig_91	bins.002
contig_92	bins.002
contig_96	bins.002
contig_99	bins.002
