contig_1	CONCOCT.4
contig_10	CONCOCT.0
contig_100	CONCOCT.3
contig_101	CONCOCT.0
contig_102	CONCOCT.3
contig_103	CONCOCT.0
contig_104	CONCOCT.0
contig_105	CONCOCT.4
contig_106	CONCOCT.0
contig_107	CONCOCT.3
contig_108	CONCOCT.0
contig_109	CONCOCT.4
contig_11	CONCOCT.0
contig_110	CONCOCT.4
contig_111	CONCOCT.0
contig_112	CONCOCT.0
contig_12	CONCOCT.4
contig_14	CONCOCT.0
contig_16	CONCOCT.4
contig_17	CONCOCT.0
contig_18	CONCOCT.1
contig_19	CONCOCT.4
contig_2	CONCOCT.0
contig_20	CONCOCT.3
contig_21	CONCOCT.5
contig_22	CONCOCT.4
contig_23	CONCOCT.3
contig_24	CONCOCT.0
contig_25	CONCOCT.1
contig_26	CONCOCT.1
contig_27	CONCOCT.3
contig_28	CONCOCT.0
contig_3	CONCOCT.3
contig_30	CONCOCT.4
contig_31	CONCOCT.0
contig_34	CONCOCT.3
contig_35	CONCOCT.1
contig_36	CONCOCT.3
contig_37	CONCOCT.5
contig_38	CONCOCT.0
contig_39	CONCOCT.0
contig_4	CONCOCT.0
contig_40	CONCOCT.3
contig_41	CONCOCT.0
contig_42	CONCOCT.3
contig_43	CONCOCT.3
contig_44	CONCOCT.0
contig_45	CONCOCT.0
contig_46	CONCOCT.5
contig_47	CONCOCT.0
contig_48	CONCOCT.0
contig_49	CONCOCT.0
contig_5	CONCOCT.4
contig_50	CONCOCT.0
contig_51	CONCOCT.4
contig_52	CONCOCT.0
contig_53	CONCOCT.0
contig_54	CONCOCT.2
contig_55	CONCOCT.0
contig_56	CONCOCT.0
contig_57	CONCOCT.0
contig_58	CONCOCT.4
contig_59	CONCOCT.0
contig_60	CONCOCT.3
contig_61	CONCOCT.0
contig_62	CONCOCT.0
contig_63	CONCOCT.3
contig_64	CONCOCT.0
contig_65	CONCOCT.0
contig_66	CONCOCT.0
contig_67	CONCOCT.0
contig_68	CONCOCT.0
contig_69	CONCOCT.4
contig_70	CONCOCT.4
contig_71	CONCOCT.0
contig_73	CONCOCT.4
contig_74	CONCOCT.0
contig_75	CONCOCT.4
contig_76	CONCOCT.5
contig_77	CONCOCT.0
contig_78	CONCOCT.0
contig_79	CONCOCT.3
contig_8	CONCOCT.1
contig_80	CONCOCT.0
contig_81	CONCOCT.3
contig_82	CONCOCT.5
contig_83	CONCOCT.0
contig_84	CONCOCT.4
contig_85	CONCOCT.0
contig_86	CONCOCT.0
contig_88	CONCOCT.0
contig_89	CONCOCT.0
contig_9	CONCOCT.1
contig_90	CONCOCT.1
contig_91	CONCOCT.4
contig_92	CONCOCT.5
contig_93	CONCOCT.1
contig_94	CONCOCT.0
contig_95	CONCOCT.0
contig_96	CONCOCT.1
contig_97	CONCOCT.0
contig_98	CONCOCT.0
contig_99	CONCOCT.5
